Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
FN-TRAN-SFP+GC;Fortinet FN-TRAN-SFP+GC 10 GE SFP+-Transceiver – Kupfer (Twisted-Pair), RJ-45, 30 m;<p>Das Fortinet FN-TRAN-SFP+GC ist ein 10-Gigabit-SFP+-Transceiver mit RJ45-Anschluss für Kupferverkabelung. Es bindet kupferbasierte Verbindungen über bis zu 30 m an einen SFP+-Steckplatz an und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit SFP+-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-SFP+GC ist ein 10-Gigabit-Transceiver im SFP+-Formfaktor, der für den Betrieb über Kupfer (Twisted-Pair) ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Über den RJ45-Anschluss überbrückt das Modul Strecken von bis zu 30 m, der getestete Betriebstemperaturbereich reicht von -5 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit SFP+-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-SFP+GC erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt die Reichweite 30 m; der Betriebstemperaturbereich liegt bei -5 °C bis 85 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-sfp+gc;0,02;0,15;FN-TRAN-SFP+GC;Fortinet;standard;Stk;Fortinet FN-TRAN-SFP+GC 10G SFP+ 30 m | Hexwaren;Original Fortinet FN-TRAN-SFP+GC 10-Gigabit-SFP+-Transceiver für Kupfer: RJ-45, 30 m. Neu, versiegelt, auf Fortinet-Appliances getestet, für Systeme mit SFP+-Steckplätzen.;Netzwerk & Infrastruktur;Transceivers & SFP Module;SFP+;TRUE;Y;Y
FN-TRAN-SFP+GC-T80;Fortinet FN-TRAN-SFP+GC-T80 10 GE SFP+-Transceiver – Kupfer (Twisted-Pair), RJ-45, 80 m;<p>Das Fortinet FN-TRAN-SFP+GC-T80 ist ein 10-Gigabit-SFP+-Transceiver mit RJ45-Anschluss für Kupferverkabelung. Es bindet kupferbasierte Verbindungen über bis zu 80 m an einen SFP+-Steckplatz an und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit SFP+-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-SFP+GC-T80 ist ein 10-Gigabit-Transceiver im SFP+-Formfaktor, der für den Betrieb über Kupfer (Twisted-Pair) ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Über den RJ45-Anschluss überbrückt das Modul Strecken von bis zu 80 m, der getestete Betriebstemperaturbereich reicht von -5 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit SFP+-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-SFP+GC-T80 erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt die Reichweite 80 m; der Betriebstemperaturbereich liegt bei -5 °C bis 85 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-sfp+gc-t80;0,02;0,15;FN-TRAN-SFP+GC-T80;Fortinet;standard;Stk;Fortinet FN-TRAN-SFP+GC-T80 10G SFP+ 80 m | Hexwaren;Original Fortinet FN-TRAN-SFP+GC-T80 10-Gigabit-SFP+-Transceiver für Kupfer: RJ-45, 80 m. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;SFP+;TRUE;Y;Y
FN-TRAN-SFP28-LR;Fortinet FN-TRAN-SFP28-LR 25 GE SFP28-Transceiver – Singlemode-Glasfaser, Duplex LC, 10 km;<p>Das Fortinet FN-TRAN-SFP28-LR ist ein 25-Gigabit-SFP28-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 10 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit SFP28-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 1310 nm.</p>;"<p>Das Fortinet FN-TRAN-SFP28-LR ist ein 25-Gigabit-Transceiver im SFP28-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 1310 nm. Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 10 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit SFP28-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-SFP28-LR erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ LR, die Betriebswellenlänge 1310 nm, die Reichweite 10 km; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-sfp28-lr;0,02;0,15;FN-TRAN-SFP28-LR;Fortinet;standard;Stk;Fortinet FN-TRAN-SFP28-LR 25G SFP28 10 km | Hexwaren;Original Fortinet FN-TRAN-SFP28-LR 25-Gigabit-SFP28-Transceiver für Singlemode: Duplex LC, 10 km, 1310 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;SFP28;TRUE;Y;Y
FN-TRAN-SFP28-SR;Fortinet FN-TRAN-SFP28-SR 25 GE SFP28-Transceiver – Multimode-Glasfaser, Duplex LC, 100 m;<p>Das Fortinet FN-TRAN-SFP28-SR ist ein 25-Gigabit-SFP28-Transceiver für Multimode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 100 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit SFP28-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850 nm.</p>;"<p>Das Fortinet FN-TRAN-SFP28-SR ist ein 25-Gigabit-Transceiver im SFP28-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 850 nm. Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit SFP28-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-SFP28-SR erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ SR, die Betriebswellenlänge 850 nm, die Reichweite 100 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-sfp28-sr;0,02;0,15;FN-TRAN-SFP28-SR;Fortinet;standard;Stk;Fortinet FN-TRAN-SFP28-SR 25G SFP28 100 m | Hexwaren;Original Fortinet FN-TRAN-SFP28-SR 25-Gigabit-SFP28-Transceiver für Multimode: Duplex LC, 100 m, 850 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;SFP28;TRUE;Y;Y
FN-TRAN-QSFP+SR;Fortinet FN-TRAN-QSFP+SR 40 GE QSFP+-Transceiver – Multimode-Glasfaser, MPO-12, 150 m;<p>Das Fortinet FN-TRAN-QSFP+SR ist ein 40-Gigabit-QSFP+-Transceiver für Multimode-Glasfaser. Mit MPO-12-Anschluss überbrückt es bis zu 150 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850 nm.</p>;"<p>Das Fortinet FN-TRAN-QSFP+SR ist ein 40-Gigabit-Transceiver im QSFP+-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 850 nm. Über den MPO-12-Anschluss überbrückt das Modul Strecken von bis zu 150 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-QSFP+SR erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ SR, die Betriebswellenlänge 850 nm, die Reichweite 150 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp+sr;0,05;0,20;FN-TRAN-QSFP+SR;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP+SR 40G QSFP+ 150 m | Hexwaren;Original Fortinet FN-TRAN-QSFP+SR 40-Gigabit-QSFP+-Transceiver für Multimode: MPO-12, 150 m, 850 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP+;TRUE;Y;Y
FN-TRAN-QSFP+ER;Fortinet FN-TRAN-QSFP+ER 40 GE QSFP+-Transceiver – Singlemode-Glasfaser, Duplex LC, 40 km;<p>Das Fortinet FN-TRAN-QSFP+ER ist ein 40-Gigabit-QSFP+-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 40 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 40GBase-ER4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP+ER ist ein 40-Gigabit-Transceiver im QSFP+-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1271–1331 nm (CWDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 40 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 40GBase-ER4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ ER, die Betriebswellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen), die Reichweite 40 km, der Standard 40GBase-ER4; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp+er;0,05;0,20;FN-TRAN-QSFP+ER;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP+ER 40G QSFP+ 40 km | Hexwaren;Original Fortinet FN-TRAN-QSFP+ER 40-Gigabit-QSFP+-Transceiver für Singlemode: Duplex LC, 40 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP+;TRUE;Y;Y
FG-TRAN-QSFP+SR-BIDI;Fortinet FG-TRAN-QSFP+SR-BIDI 40 GE QSFP+-BiDi-Transceiver – Multimode-Glasfaser, Duplex LC, 150 m;<p>Das Fortinet FG-TRAN-QSFP+SR-BIDI ist ein 40-Gigabit-QSFP+-BiDi-Transceiver für Multimode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 150 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850/900 nm.</p>;"<p>Das Fortinet FG-TRAN-QSFP+SR-BIDI ist ein 40-Gigabit-BiDi-Transceiver im QSFP+-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Senden und Empfangen erfolgen über getrennte Wellenlängen (850/900 nm). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 150 m.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Die Auslieferung des FG-TRAN-QSFP+SR-BIDI erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ SR, die Betriebswellenlänge 850/900 nm, die Reichweite 150 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fg-tran-qsfp+sr-bidi;0,05;0,20;FG-TRAN-QSFP+SR-BIDI;Fortinet;standard;Stk;Fortinet FG-TRAN-QSFP+SR-BIDI 40G QSFP+ 150 m | Hexwaren;Original Fortinet FG-TRAN-QSFP+SR-BIDI 40-Gigabit-QSFP+-BiDi-Transceiver für Multimode: Duplex LC, 150 m, 850/900 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP+;TRUE;Y;Y
FN-TRAN-QSFP+BIDI;Fortinet FN-TRAN-QSFP+BIDI 40 GE QSFP+-BiDi-Transceiver – Multimode-Glasfaser, Duplex LC, 150 m;<p>Das Fortinet FN-TRAN-QSFP+BIDI ist ein 40-Gigabit-QSFP+-BiDi-Transceiver für Multimode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 150 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850/900 nm.</p>;"<p>Das Fortinet FN-TRAN-QSFP+BIDI ist ein 40-Gigabit-BiDi-Transceiver im QSFP+-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Senden und Empfangen erfolgen über getrennte Wellenlängen (850/900 nm). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 150 m.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-QSFP+BIDI erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt die Betriebswellenlänge 850/900 nm, die Reichweite 150 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp+bidi;0,05;0,20;FN-TRAN-QSFP+BIDI;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP+BIDI 40G QSFP+ 150 m | Hexwaren;Original Fortinet FN-TRAN-QSFP+BIDI 40-Gigabit-QSFP+-BiDi-Transceiver für Multimode: Duplex LC, 150 m, 850/900 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP+;TRUE;Y;Y
FN-TRAN-QSFP+LR;Fortinet FN-TRAN-QSFP+LR 40 GE QSFP+-Transceiver – Singlemode-Glasfaser, Duplex LC, 10 km;<p>Das Fortinet FN-TRAN-QSFP+LR ist ein 40-Gigabit-QSFP+-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 10 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 40GBase-LR4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP+LR ist ein 40-Gigabit-Transceiver im QSFP+-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1271–1331 nm (CWDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 10 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 40GBase-LR4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ LR, die Betriebswellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen), die Reichweite 10 km, der Standard 40GBase-LR4; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp+lr;0,05;0,20;FN-TRAN-QSFP+LR;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP+LR 40G QSFP+ 10 km | Hexwaren;Original Fortinet FN-TRAN-QSFP+LR 40-Gigabit-QSFP+-Transceiver für Singlemode: Duplex LC, 10 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP+;TRUE;Y;Y
FN-TRAN-QSFP+LRI;Fortinet FN-TRAN-QSFP+LRI 40 GE QSFP+-Transceiver – Singlemode-Glasfaser, Duplex LC, 10 km;<p>Das Fortinet FN-TRAN-QSFP+LRI ist ein 40-Gigabit-QSFP+-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 10 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 40GBase-LR4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP+LRI ist ein 40-Gigabit-Transceiver im QSFP+-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1271–1331 nm (CWDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 10 km, der getestete Betriebstemperaturbereich reicht von -40 °C bis 85 °C. Es entspricht dem Standard 40GBase-LR4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP+/QSFP28-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ LRI, die Betriebswellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen), die Reichweite 10 km, der Standard 40GBase-LR4; der Betriebstemperaturbereich liegt bei -40 °C bis 85 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp+lri;0,05;0,20;FN-TRAN-QSFP+LRI;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP+LRI 40G QSFP+ 10 km | Hexwaren;Original Fortinet FN-TRAN-QSFP+LRI 40-Gigabit-QSFP+-Transceiver für Singlemode: Duplex LC, 10 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP+;TRUE;Y;Y
FN-TRAN-SFP56-SR;Fortinet FN-TRAN-SFP56-SR 50 GE SFP56-Transceiver – Multimode-Glasfaser, Duplex LC, 100 m;<p>Das Fortinet FN-TRAN-SFP56-SR ist ein 50-Gigabit-SFP56-Transceiver für Multimode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 100 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit SFP28-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850 nm.</p>;"<p>Das Fortinet FN-TRAN-SFP56-SR ist ein 50-Gigabit-Transceiver im SFP56-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 850 nm. Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit SFP28-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-SFP56-SR erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ SR, die Betriebswellenlänge 850 nm, die Reichweite 100 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-sfp56-sr;0,02;0,15;FN-TRAN-SFP56-SR;Fortinet;standard;Stk;Fortinet FN-TRAN-SFP56-SR 50G SFP56 100 m | Hexwaren;Original Fortinet FN-TRAN-SFP56-SR 50-Gigabit-SFP56-Transceiver für Multimode: Duplex LC, 100 m, 850 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;SFP56;TRUE;Y;Y
FN-TRAN-FX;Fortinet FN-TRAN-FX 100 M SFP-Transceiver – Multimode-Glasfaser, Duplex LC, 2 km;<p>Das Fortinet FN-TRAN-FX ist ein 100-Megabit (Fast Ethernet)-SFP-Transceiver für Multimode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 2 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit SFP-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 1310 nm.</p>;"<p>Das Fortinet FN-TRAN-FX ist ein 100-Megabit (Fast Ethernet)-Transceiver im SFP-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 1310 nm. Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 2 km, der getestete Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit SFP-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-FX erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt die Betriebswellenlänge 1310 nm, die Reichweite 2 km; der Betriebstemperaturbereich liegt bei -40 °C bis 85 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-fx;0,02;0,15;FN-TRAN-FX;Fortinet;standard;Stk;Fortinet FN-TRAN-FX 100M SFP 2 km | Hexwaren;Original Fortinet FN-TRAN-FX 100-Megabit (Fast Ethernet)-SFP-Transceiver für Multimode: Duplex LC, 2 km, 1310 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;SFP;TRUE;Y;Y
FN-TRAN-SFX;Fortinet FN-TRAN-SFX 100 M SFP-Transceiver – Multimode-Glasfaser, Duplex LC, 2 km;<p>Das Fortinet FN-TRAN-SFX ist ein 100-Megabit (Fast Ethernet)-SFP-Transceiver für Multimode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 2 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit SFP-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 1310 nm.</p>;"<p>Das Fortinet FN-TRAN-SFX ist ein 100-Megabit (Fast Ethernet)-Transceiver im SFP-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 1310 nm. Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 2 km, der getestete Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit SFP-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-SFX erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt die Betriebswellenlänge 1310 nm, die Reichweite 2 km; der Betriebstemperaturbereich liegt bei -40 °C bis 85 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-sfx;0,02;0,15;FN-TRAN-SFX;Fortinet;standard;Stk;Fortinet FN-TRAN-SFX 100M SFP 2 km | Hexwaren;Original Fortinet FN-TRAN-SFX 100-Megabit (Fast Ethernet)-SFP-Transceiver für Multimode: Duplex LC, 2 km, 1310 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;SFP;TRUE;Y;Y
