Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
SG350X-48,Port-Konfiguration,48× 1G-RJ45 + 2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Port-Geschwindigkeit,1G (Uplink 10G),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Switching-Kapazität,176 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Durchsatz,"130,94 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Kühlung,"1 Lüfter (51,7 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48,SG350X-48,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SG350X-48P,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Portanzahl,52,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Port-Konfiguration,48× 1G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Port-Geschwindigkeit,1G (Uplink 10G),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,PoE,"Ja – PoE+ (802.3af/at) inkl. 8× 60-W-PoE-Ports, 382 W",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Switching-Kapazität,176 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Durchsatz,"130,94 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Kühlung,"3 Lüfter (52,1 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; PoE+-Versorgung für leistungsstarke Access-Points und Kameras; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48P,SG350X-48P,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SG350X-48MP,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Portanzahl,52,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Port-Konfiguration,48× 1G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Port-Geschwindigkeit,1G (Uplink 10G),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,PoE,"Ja – PoE+ (802.3af/at) inkl. 8× 60-W-PoE-Ports, 740 W",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Switching-Kapazität,176 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Durchsatz,"130,94 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Kühlung,"4 Lüfter (53,2 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; PoE+-Versorgung für leistungsstarke Access-Points und Kameras; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48MP,SG350X-48MP,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SG350X-48PV,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Portanzahl,52,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Port-Konfiguration,40× 1G-RJ45 (PoE+) + 8× 5G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Port-Geschwindigkeit,1G/5G (Uplink 10G),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,PoE,"Ja – PoE+ (802.3af/at) inkl. 8× 60-W-PoE-Ports, 740 W",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Switching-Kapazität,240 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Durchsatz,"178,56 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Kühlung,"4 Lüfter (56,9 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; PoE+-Versorgung für leistungsstarke Access-Points und Kameras; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350X-48PV,SG350X-48PV,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SG350XG-2F10,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Portanzahl,12,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Port-Konfiguration,10× 10G-RJ45 + 2× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Switching-Kapazität,240 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Durchsatz,"178,56 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Kühlung,"3 Lüfter (49,7 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-2F10,SG350XG-2F10,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SG350XG-24F,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Portanzahl,24,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Port-Konfiguration,22× 10G-SFP+ + 2× 10G-Combo,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Switching-Kapazität,480 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Durchsatz,"357,12 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Kühlung,"4 Lüfter (36,4 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24F,SG350XG-24F,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SG350XG-24T,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Portanzahl,24,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Port-Konfiguration,22× 10G-RJ45 + 2× 10G-Combo,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Switching-Kapazität,480 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Durchsatz,"357,12 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Kühlung,"4 Lüfter (50,5 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-24T,SG350XG-24T,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SG350XG-48T,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Portanzahl,48,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Port-Konfiguration,46× 10G-RJ45 + 2× 10G-Combo,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Switching-Kapazität,960 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Durchsatz,"714,24 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Kühlung,"4 Lüfter (58,9 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
